4.809999999999999831e-01,5.609999999999999432e-01,6.574999999999999734e-01,8.639999999999999902e-01,1.604999999999999982e+00,2.195500000000000007e+00
1.961886999999999937e-01,2.205683999999999978e-01,2.686129999999999907e-01,3.595967999999999942e-01,4.787425000000000153e-01,4.399487000000000259e-01
2.122654999999999959e-01,1.940964000000000023e-01,2.223768999999999885e-01,2.723192999999999864e-01,2.624254999999999782e-01,2.424964000000000008e-01
2.375946999999999920e-01,2.531420999999999810e-01,2.838410000000000100e-01,3.477704999999999824e-01,4.010117000000000265e-01,3.809735000000000205e-01
2.473845000000000072e-01,2.428581999999999963e-01,2.598206000000000127e-01,3.266603000000000145e-01,4.527121000000000062e-01,4.316259000000000068e-01
2.341376000000000013e-01,2.412355999999999945e-01,2.648789999999999756e-01,3.216932000000000125e-01,3.811441999999999886e-01,3.485460000000000225e-01
2.124642999999999948e-01,2.195934999999999970e-01,2.196662000000000059e-01,2.391195000000000126e-01,3.770944999999999991e-01,3.148877999999999955e-01
2.322532999999999959e-01,2.231063000000000074e-01,2.424813000000000107e-01,2.644680999999999838e-01,2.754719999999999946e-01,2.570852000000000137e-01
2.668805000000000205e-01,2.752608000000000277e-01,3.079681000000000224e-01,3.539262000000000241e-01,4.019014000000000197e-01,3.845501000000000058e-01
2.106182000000000054e-01,2.060918999999999945e-01,2.388084000000000040e-01,2.825736999999999832e-01,3.083633000000000068e-01,2.773026000000000102e-01
2.210676000000000030e-01,2.354833000000000065e-01,2.756222999999999868e-01,3.509231999999999907e-01,4.897518000000000149e-01,4.420266999999999946e-01
1.760147999999999990e-01,1.676758000000000137e-01,1.734080000000000066e-01,2.008192000000000033e-01,2.675280999999999909e-01,2.285538000000000014e-01
2.257911999999999975e-01,2.330021999999999927e-01,2.659474000000000005e-01,3.389866000000000268e-01,5.053052000000000099e-01,4.866041999999999867e-01
2.196116999999999930e-01,2.393348999999999893e-01,2.596865999999999897e-01,2.880017999999999745e-01,3.614258000000000193e-01,3.003802999999999890e-01
2.095748000000000055e-01,1.893492999999999982e-01,2.023992000000000013e-01,2.256817000000000129e-01,2.215325999999999962e-01,1.920846999999999971e-01
2.611221000000000236e-01,2.745926000000000200e-01,2.863626000000000227e-01,2.982612000000000041e-01,3.191035999999999873e-01,3.337806999999999857e-01
2.062238000000000127e-01,2.060143000000000113e-01,2.232911999999999952e-01,2.588231999999999755e-01,3.096645000000000092e-01,2.816178999999999766e-01
2.979297000000000195e-01,3.560911999999999966e-01,4.279657000000000044e-01,5.353225000000000344e-01,6.718271000000000104e-01,5.312225999999999893e-01
1.482780999999999960e-01,1.207199000000000050e-01,1.355468999999999979e-01,1.709978000000000053e-01,1.414756000000000069e-01,1.337436999999999931e-01
1.968718000000000135e-01,2.108839000000000130e-01,2.302722000000000102e-01,2.747050999999999799e-01,3.572427000000000241e-01,3.258769999999999722e-01
1.662541999999999909e-01,1.420196999999999987e-01,1.530267999999999906e-01,1.805721000000000132e-01,1.446193000000000062e-01,1.259300999999999893e-01
2.086787999999999976e-01,2.371009000000000033e-01,2.723080999999999974e-01,3.355806000000000067e-01,4.118853000000000097e-01,3.821473000000000231e-01
1.751959999999999906e-01,1.560505000000000086e-01,1.720443999999999862e-01,2.220343999999999929e-01,2.394479999999999942e-01,2.160809999999999953e-01
2.390993999999999897e-01,2.523132000000000152e-01,2.884240000000000137e-01,3.722561999999999816e-01,4.684509000000000034e-01,4.333641999999999772e-01
1.930086000000000024e-01,2.348333999999999977e-01,2.881519000000000164e-01,3.688258999999999843e-01,5.206973999999999769e-01,4.270226999999999773e-01
2.486435999999999924e-01,2.529619000000000173e-01,2.873511000000000259e-01,3.451252000000000209e-01,3.582548999999999872e-01,3.356449000000000238e-01
1.925765999999999867e-01,2.170306999999999931e-01,2.658807000000000254e-01,3.581894999999999940e-01,4.772951000000000277e-01,4.366926999999999892e-01
2.090886000000000133e-01,1.901766000000000012e-01,2.192024999999999946e-01,2.703096999999999861e-01,2.609448999999999796e-01,2.403212000000000126e-01
2.350387999999999922e-01,2.500440999999999914e-01,2.812277999999999722e-01,3.462979999999999947e-01,3.996207999999999982e-01,3.780710999999999933e-01
2.450664999999999927e-01,2.396438999999999930e-01,2.570120000000000182e-01,3.250593999999999983e-01,4.512921999999999767e-01,4.284227999999999925e-01
2.314999000000000084e-01,2.379934999999999967e-01,2.621142000000000194e-01,3.200592999999999910e-01,3.797556999999999738e-01,3.458289999999999975e-01
2.092815000000000092e-01,2.160630000000000051e-01,2.164602999999999944e-01,2.368057000000000079e-01,3.757069000000000103e-01,3.123534000000000033e-01
2.295745999999999898e-01,2.196187000000000000e-01,2.395116999999999940e-01,2.623900000000000121e-01,2.740104999999999902e-01,2.548438000000000092e-01
2.650084999999999802e-01,2.724135999999999780e-01,3.055185999999999735e-01,3.524878000000000178e-01,4.005103999999999886e-01,3.816258000000000150e-01
2.073943000000000036e-01,2.023495999999999906e-01,2.358038000000000078e-01,2.806494999999999962e-01,3.069393999999999734e-01,2.749612000000000167e-01
2.181049999999999933e-01,2.321527999999999925e-01,2.729460000000000219e-01,3.494688000000000239e-01,4.882901000000000047e-01,4.387737999999999916e-01
1.718594999999999984e-01,1.633224000000000065e-01,1.696387000000000034e-01,1.981034999999999879e-01,2.660557000000000061e-01,2.264456999999999998e-01
2.229469000000000034e-01,2.296474000000000015e-01,2.631919999999999815e-01,3.374630000000000130e-01,5.038211000000000217e-01,4.830531000000000130e-01
2.166113000000000066e-01,2.360615000000000074e-01,2.568763000000000019e-01,2.861210000000000142e-01,3.600348999999999910e-01,2.979332000000000091e-01
2.063288000000000066e-01,1.853583000000000036e-01,1.989972999999999881e-01,2.232331999999999927e-01,2.199788000000000021e-01,1.901342000000000032e-01
2.591164000000000245e-01,2.717506000000000088e-01,2.837664999999999771e-01,2.964601000000000042e-01,3.176897000000000193e-01,3.311470000000000247e-01
2.028822999999999876e-01,2.022802999999999962e-01,2.201258000000000103e-01,2.566950000000000065e-01,3.082424000000000275e-01,2.792547000000000224e-01
2.967080999999999746e-01,3.538920999999999872e-01,4.258719000000000254e-01,5.342660000000000187e-01,6.699051000000000311e-01,5.273832999999999993e-01
1.433290999999999871e-01,1.154774999999999968e-01,1.312297000000000047e-01,1.679307999999999912e-01,1.397162999999999877e-01,1.320234999999999881e-01
1.932811000000000112e-01,2.072174999999999989e-01,2.271804000000000046e-01,2.727157000000000053e-01,3.558505000000000140e-01,3.232908999999999922e-01
1.618281000000000025e-01,1.371991999999999934e-01,1.489724000000000048e-01,1.776214999999999877e-01,1.428695000000000104e-01,1.242406000000000066e-01
2.053953000000000029e-01,2.337919999999999998e-01,2.696051999999999893e-01,3.340357999999999938e-01,4.104913000000000034e-01,3.792440999999999729e-01
1.710205999999999948e-01,1.514901999999999915e-01,1.682577000000000100e-01,2.195484000000000047e-01,2.379287999999999959e-01,2.140275000000000094e-01
2.365791999999999895e-01,2.492044999999999955e-01,2.858447000000000071e-01,3.709126999999999841e-01,4.670153000000000221e-01,4.301495000000000180e-01
1.893109000000000042e-01,2.314750999999999892e-01,2.855712000000000250e-01,3.674648999999999832e-01,5.191873000000000182e-01,4.238566999999999751e-01
2.463555000000000050e-01,2.498592000000000035e-01,2.847635000000000027e-01,3.436374999999999846e-01,3.568627999999999800e-01,3.329959000000000113e-01
1.871442000000000105e-01,2.140324999999999867e-01,2.619802999999999993e-01,3.485463999999999785e-01,4.654645000000000032e-01,4.211468999999999907e-01
2.039298999999999973e-01,1.871757000000000004e-01,2.159059999999999868e-01,2.632922999999999791e-01,2.545510999999999746e-01,2.314786000000000066e-01
2.302058999999999911e-01,2.470083999999999891e-01,2.771220999999999823e-01,3.370093000000000116e-01,3.896407000000000065e-01,3.645049000000000206e-01
2.403614000000000028e-01,2.366303999999999907e-01,2.532360000000000166e-01,3.164034000000000013e-01,4.400684000000000262e-01,4.131355999999999917e-01
2.266261999999999999e-01,2.349806999999999868e-01,2.582698999999999967e-01,3.115529000000000215e-01,3.702673000000000214e-01,3.333451000000000053e-01
2.041039000000000048e-01,2.130701999999999874e-01,2.132034999999999902e-01,2.307954000000000117e-01,3.663243999999999945e-01,3.008739999999999748e-01
2.246859999999999968e-01,2.166250999999999871e-01,2.359657000000000004e-01,2.556108999999999742e-01,2.672646000000000188e-01,2.454612999999999934e-01
2.605177000000000187e-01,2.693189999999999751e-01,3.010695999999999928e-01,3.430152000000000201e-01,3.905089999999999950e-01,3.679212000000000038e-01
2.022023000000000015e-01,1.993550000000000044e-01,2.323016999999999999e-01,2.733225000000000238e-01,2.993167999999999940e-01,2.648903000000000230e-01
2.130533000000000010e-01,2.291446000000000038e-01,2.689534000000000091e-01,3.400853999999999822e-01,4.762063000000000268e-01,4.231274999999999897e-01
1.661056999999999950e-01,1.602744000000000113e-01,1.669160000000000088e-01,1.932590999999999892e-01,2.595253000000000143e-01,2.180668000000000051e-01
2.179603999999999986e-01,2.266443999999999959e-01,2.593314999999999926e-01,3.284370999999999818e-01,4.913837999999999817e-01,4.659569000000000072e-01
2.115372000000000086e-01,2.330490000000000061e-01,2.531043000000000043e-01,2.786304000000000003e-01,3.510438000000000169e-01,2.870108000000000104e-01
2.011311000000000071e-01,1.823525000000000007e-01,1.959449000000000052e-01,2.176312999999999998e-01,2.147139000000000131e-01,1.830370000000000053e-01
2.545576999999999979e-01,2.686586999999999725e-01,2.796298999999999868e-01,2.886599000000000248e-01,3.097865000000000202e-01,3.191667999999999727e-01
1.976170999999999900e-01,1.992869999999999919e-01,2.168203999999999965e-01,2.500864999999999894e-01,3.005859000000000170e-01,2.690340999999999982e-01
2.924788999999999861e-01,3.503542000000000045e-01,4.194629999999999748e-01,5.194269999999999721e-01,6.539700000000000513e-01,5.087800999999999574e-01
1.370697999999999916e-01,1.122531999999999974e-01,1.288997000000000059e-01,1.639986999999999973e-01,1.367528000000000077e-01,1.270130999999999899e-01
1.878659000000000023e-01,2.042230999999999908e-01,2.237886000000000042e-01,2.656264999999999876e-01,3.469649000000000205e-01,3.115647000000000277e-01
1.559099999999999930e-01,1.340708999999999929e-01,1.464658000000000071e-01,1.733963000000000032e-01,1.398130999999999957e-01,1.195055000000000006e-01
2.001563000000000092e-01,2.307807000000000053e-01,2.656584000000000167e-01,3.251126999999999767e-01,4.002453000000000261e-01,3.656239000000000017e-01
1.652583999999999997e-01,1.484106000000000036e-01,1.655459999999999987e-01,2.140568999999999944e-01,2.321655999999999997e-01,2.060980000000000034e-01
2.317635999999999863e-01,2.461712000000000067e-01,2.816732000000000125e-01,3.608913000000000260e-01,4.554221999999999992e-01,4.148285999999999918e-01
1.838271999999999962e-01,2.284599999999999964e-01,2.814012000000000180e-01,3.575469000000000008e-01,5.064035000000000064e-01,4.086968000000000267e-01
2.416660999999999948e-01,2.468249000000000137e-01,2.806094000000000088e-01,3.344281000000000059e-01,3.479502999999999902e-01,3.209617000000000164e-01
1.862669000000000130e-01,2.098700000000000010e-01,2.556472000000000189e-01,3.408407999999999993e-01,4.598103000000000051e-01,4.150681999999999983e-01
2.021489999999999954e-01,1.842089000000000087e-01,2.112585999999999908e-01,2.577885999999999789e-01,2.516710999999999809e-01,2.281321000000000043e-01
2.270609000000000099e-01,2.413884000000000030e-01,2.702421999999999880e-01,3.295937999999999923e-01,3.849390999999999785e-01,3.592238999999999849e-01
2.366833999999999882e-01,2.314593000000000067e-01,2.472162999999999999e-01,3.095126999999999740e-01,4.347279000000000004e-01,4.071652000000000049e-01
2.236657999999999979e-01,2.298852999999999869e-01,2.520679000000000114e-01,3.047865000000000157e-01,3.658174000000000148e-01,3.285071999999999992e-01
2.023272999999999877e-01,2.089417000000000080e-01,2.086534999999999918e-01,2.261651000000000078e-01,3.619290000000000007e-01,2.964802999999999744e-01
2.218208000000000124e-01,2.123407999999999962e-01,2.305752000000000079e-01,2.503116000000000230e-01,2.642071999999999754e-01,2.419003999999999877e-01
2.557993000000000072e-01,2.627316000000000096e-01,2.933383999999999991e-01,3.354479000000000211e-01,3.857965999999999895e-01,3.625870999999999955e-01
2.005181000000000047e-01,1.958440999999999932e-01,2.270475999999999883e-01,2.675525999999999738e-01,2.958159000000000205e-01,2.610441000000000011e-01
2.108046000000000086e-01,2.243118000000000056e-01,2.623670000000000169e-01,3.325922000000000045e-01,4.704211999999999838e-01,4.170234999999999914e-01
1.663389000000000117e-01,1.585277999999999965e-01,1.641160999999999870e-01,1.896622000000000030e-01,2.565766999999999909e-01,2.149166000000000132e-01
2.154543999999999904e-01,2.219180000000000041e-01,2.530920999999999865e-01,3.212390999999999996e-01,4.854150999999999883e-01,4.592609000000000274e-01
2.093692000000000053e-01,2.280417000000000138e-01,2.470881000000000050e-01,2.727203000000000266e-01,3.468477999999999839e-01,2.828336000000000183e-01
1.994972999999999885e-01,1.796018000000000059e-01,1.920426000000000077e-01,2.133605000000000085e-01,2.124015999999999960e-01,1.804137000000000102e-01
2.501511000000000151e-01,2.620949000000000195e-01,2.726579000000000086e-01,2.824866999999999795e-01,3.061437000000000186e-01,3.145351000000000119e-01
1.961793000000000009e-01,1.957753999999999883e-01,2.121378999999999904e-01,2.449353999999999976e-01,2.970681000000000016e-01,2.651265999999999901e-01
2.861407000000000256e-01,3.403623000000000065e-01,4.077310000000000101e-01,5.077023999999999981e-01,6.461601999999999624e-01,5.015036000000000493e-01
1.388571000000000111e-01,1.127311000000000007e-01,1.275740999999999958e-01,1.612245999999999957e-01,1.355907000000000084e-01,1.252495999999999887e-01
1.869466999999999934e-01,2.004932000000000103e-01,2.188475000000000004e-01,2.600604000000000249e-01,3.428226999999999802e-01,3.070420999999999845e-01
1.566830999999999918e-01,1.335304999999999964e-01,1.444550000000000001e-01,1.703562000000000132e-01,1.386046999999999974e-01,1.178580000000000044e-01
1.985908000000000118e-01,2.258759999999999935e-01,2.591903999999999875e-01,3.179988999999999733e-01,3.954076000000000257e-01,3.603269000000000055e-01
1.655335000000000001e-01,1.472081000000000084e-01,1.628004999999999869e-01,2.098847000000000074e-01,2.296030000000000015e-01,2.031299000000000021e-01
2.285386000000000084e-01,2.405876000000000126e-01,2.746315999999999757e-01,3.528776000000000135e-01,4.498907999999999796e-01,4.088394000000000195e-01
1.831259000000000081e-01,2.236662000000000095e-01,2.743706000000000200e-01,3.496156999999999737e-01,5.002545999999999937e-01,4.027870000000000061e-01
2.379198999999999897e-01,2.412134999999999974e-01,2.736043000000000225e-01,3.270777000000000267e-01,3.437942999999999971e-01,3.163038000000000238e-01
1.855362000000000122e-01,2.124734000000000067e-01,2.604064999999999852e-01,3.474383999999999806e-01,4.652002000000000081e-01,4.206833999999999851e-01
2.022766000000000008e-01,1.856791000000000136e-01,2.144185999999999870e-01,2.622868999999999895e-01,2.544274999999999731e-01,2.311738000000000126e-01
2.284838999999999898e-01,2.453728000000000020e-01,2.755196999999999785e-01,3.359151000000000220e-01,3.894264000000000059e-01,3.640882999999999758e-01
2.386124000000000023e-01,2.350187999999999999e-01,2.516783000000000214e-01,3.153339000000000003e-01,4.398208000000000117e-01,4.126785000000000037e-01
2.249135999999999913e-01,2.333728999999999942e-01,2.567028000000000088e-01,3.104892000000000207e-01,3.700660000000000061e-01,3.329546999999999923e-01
2.024507999999999863e-01,2.115133999999999903e-01,2.117208999999999897e-01,2.298294999999999921e-01,3.661259000000000041e-01,3.005101000000000022e-01
2.229781000000000124e-01,2.150598999999999983e-01,2.344403999999999932e-01,2.546147000000000271e-01,2.671323999999999921e-01,2.451444999999999874e-01
2.587156999999999929e-01,2.676316999999999724e-01,2.994222999999999746e-01,3.419136999999999871e-01,3.902942999999999829e-01,3.675015999999999838e-01
2.005539000000000072e-01,1.978300000000000058e-01,2.307835000000000025e-01,2.723048000000000135e-01,2.991630000000000122e-01,2.645571999999999924e-01
2.113765999999999978e-01,2.275504000000000138e-01,2.673663000000000012e-01,3.389873999999999943e-01,4.759352000000000027e-01,4.226630000000000109e-01
1.645529000000000019e-01,1.588407000000000013e-01,1.655213000000000101e-01,1.923391000000000128e-01,2.593984999999999763e-01,2.177733000000000030e-01
2.162706000000000073e-01,2.250560000000000060e-01,2.577625000000000055e-01,3.273530000000000051e-01,4.911023999999999945e-01,4.654565999999999981e-01
2.098645000000000094e-01,2.314458000000000071e-01,2.515467000000000120e-01,2.776062999999999725e-01,3.508553999999999840e-01,2.866593000000000058e-01
1.994852000000000014e-01,1.808672000000000057e-01,1.944952000000000070e-01,2.166814999999999991e-01,2.146174000000000137e-01,1.827728999999999882e-01
2.527715999999999852e-01,2.669730000000000159e-01,2.780226000000000086e-01,2.876235999999999793e-01,3.096258000000000066e-01,3.187883000000000244e-01
