class,value_0,value_1,value_2,value_3,value_4,value_5
0,0.395376741886139,1.717843770980835,-8.234310150146484,-4.651965141296387,14.853845596313477,-2.103398084640503
0,0.345442116260529,1.549461364746094,2.165649175643921,-3.337654590606689,20.870201110839844,-1.051416277885437
0,0.363753437995911,1.057930946350098,4.187040805816650,-6.259560108184814,16.795886993408203,1.732951879501343
0,0.373252272605896,1.472620248794556,-7.759695053100586,-0.444539904594421,16.419664382934570,-3.946817159652710
0,0.377961099147797,1.189533591270447,-6.631938934326172,-2.868070840835571,17.748611450195312,-3.231606483459473
0,0.340052723884583,-1.906962633132935,0.376985341310501,-5.972115993499756,14.777797698974609,3.174364566802979
0,0.362040966749191,1.798791766166687,1.237332224845886,-3.525590658187866,17.925937652587891,-2.223481655120850
0,0.350027948617935,1.027109742164612,2.289924621582031,-4.434927940368652,18.287036895751953,-1.407411456108093
0,0.364462941884995,1.290318012237549,1.997116446495056,-5.796677589416504,17.274145126342773,2.809888124465942
0,0.359964102506638,1.004483461380005,2.052907228469849,-5.266252040863037,15.677586555480957,-0.936272621154785
0,0.379235267639160,1.553936123847961,-8.265750885009766,-2.250950336456299,16.839637756347656,-0.107889123260975
0,0.378899127244949,1.500734567642212,-7.184097290039062,-2.826087951660156,17.658189773559570,-4.085176944732666
0,0.350271940231323,0.378278374671936,1.077130675315857,-3.600391387939453,17.059316635131836,-3.959864854812622
0,0.402030736207962,1.399143099784851,-1.925524592399597,-9.346101760864258,13.775032997131348,3.458120584487915
0,0.368560045957565,1.190637469291687,-3.460802555084229,-2.303570747375488,15.106545448303223,-1.984442114830017
0,0.391784638166428,1.702613592147827,-8.214135169982910,-1.641804337501526,12.910375595092773,-1.681011915206909
0,0.353191584348679,1.456591606140137,4.155319213867188,-4.129022598266602,17.922389984130859,-3.258301258087158
0,0.378835648298264,0.627664864063263,-9.140507698059082,-1.863150119781494,14.280131340026855,-0.753606557846069
0,0.382153689861298,1.148130655288696,-7.863131999969482,-1.785298109054565,15.064702987670898,1.887988924980164
0,0.359326064586639,1.560230731964111,-0.764916539192200,-3.291095733642578,19.052051544189453,-4.554781913757324
0,0.365248382091522,1.452004075050354,-5.794432163238525,-1.468045711517334,17.281534194946289,-6.121239185333252
0,0.353972166776657,0.926816165447235,1.461942434310913,-3.196887731552124,15.823977470397949,-2.710237264633179
0,0.384643822908401,0.720356643199921,-0.444526761770248,-6.920233726501465,13.138579368591309,-1.033866405487061
0,0.360253423452377,-0.843553304672241,-0.332993954420090,-8.135913848876953,16.792657852172852,1.171972393989563
0,0.380966186523438,1.348729372024536,-9.119498252868652,-1.418864607810974,14.140531539916992,-1.391098260879517
0,0.350291877985001,1.004303216934204,1.315592169761658,-2.517456054687500,16.344018936157227,-1.215517759323120
0,0.356963455677032,-1.351059436798096,0.426325559616089,-8.157125473022461,15.491543769836426,-2.523359537124634
0,0.355573683977127,1.530917763710022,-4.845592498779297,-1.049548029899597,18.895542144775391,-7.031048774719238
0,0.333732783794403,0.110299266874790,-0.709690034389496,-2.738690137863159,19.922416687011719,-4.179196357727051
0,0.363531708717346,1.531048059463501,-5.961334228515625,-1.011328220367432,17.638246536254883,-2.984621047973633
0,0.365926891565323,0.393308937549591,-3.987897157669067,-4.826976299285889,17.141653060913086,-2.684527635574341
0,0.332720547914505,1.001314997673035,0.255634933710098,0.982412636280060,18.450908660888672,-1.049198269844055
0,0.367750614881516,-0.254298478364944,-0.542916476726532,-8.379619598388672,16.971395492553711,1.196364641189575
0,0.385305792093277,0.887502491474152,-6.865459442138672,-3.724745273590088,13.964437484741211,-2.571664333343506
0,0.355091243982315,1.363670706748962,2.574217319488525,-2.937047719955444,16.780462265014648,-1.768963217735291
0,0.346508562564850,1.020274519920349,-9.450521469116211,1.900547266006470,19.577205657958984,-2.614199161529541
0,0.366396486759186,1.306364893913269,-0.905368328094482,-5.413017749786377,18.191490173339844,-3.665673971176147
0,0.375169485807419,1.571511507034302,-3.734046220779419,-3.472645998001099,17.278800964355469,-1.620120167732239
0,0.387187808752060,0.242956638336182,-5.919858932495117,-6.214352607727051,14.127244949340820,-1.726072788238525
0,0.352823615074158,1.174307107925415,-9.352347373962402,0.602314174175262,18.824527740478516,-3.226945161819458
0,0.382735282182693,1.477697610855103,-2.761265754699707,-5.577397823333740,15.828441619873047,-2.755164623260498
0,0.353643149137497,1.604092121124268,3.586949348449707,-4.367164134979248,17.855400085449219,-4.152683258056641
0,0.379228442907333,1.550695657730103,-6.813637256622314,-2.712575912475586,16.279541015625000,-2.096818685531616
0,0.365634053945541,1.644557356834412,-4.510915279388428,-1.722333073616028,18.068073272705078,-9.999293327331543
0,0.372797220945358,1.160638570785522,-9.367405891418457,0.373540312051773,13.680204391479492,-0.566349208354950
0,0.360272705554962,1.155369520187378,-7.795778751373291,-1.000748515129089,19.787189483642578,-4.707571029663086
0,0.371123462915421,1.457082748413086,-5.500994205474854,-2.334860324859619,16.797809600830078,-1.119508981704712
0,0.348886817693710,1.273247003555298,5.286680221557617,-3.576733589172363,17.160470962524414,1.154381155967712
0,0.367078900337219,-1.830857157707214,-0.016295637935400,-12.033721923828125,15.675379753112793,-1.162748932838440
0,0.350510746240616,1.122151851654053,-9.365175247192383,0.507449924945831,20.581007003784180,-1.985039830207825
0,0.367225646972656,1.460041880607605,-8.719211578369141,-0.767508566379547,18.238399505615234,-0.501481473445892
0,0.353067368268967,1.370533227920532,-4.872994422912598,-1.440019369125366,19.667474746704102,-6.420693397521973
0,0.366812735795975,1.366607785224915,0.063402757048607,-4.453573226928711,16.479457855224609,1.760940551757812
0,0.364876508712769,1.363189339637756,-0.644243896007538,-3.838910341262817,16.838483810424805,4.763102054595947
0,0.385362684726715,1.537661790847778,-8.573539733886719,-1.393570184707642,14.210932731628418,0.365640401840210
0,0.361244201660156,1.454273343086243,0.909020304679871,-2.898772239685059,16.627487182617188,0.331922858953476
0,0.347673535346985,-0.550315082073212,0.253302752971649,-4.904670238494873,16.387624740600586,-0.151410296559334
0,0.331788718700409,-1.314012885093689,2.655494928359985,-4.919990539550781,16.754539489746094,0.971186399459839
0,0.362971425056458,0.805772006511688,1.597672581672668,-6.760650157928467,17.506883621215820,-4.687770843505859
0,0.371857047080994,1.834025621414185,0.289336055517197,-3.976147890090942,17.673414230346680,-3.185185194015503
0,0.403066486120224,1.658446192741394,-8.609760284423828,-4.662544727325439,14.031894683837891,0.392771095037460
0,0.374272555112839,0.431638479232788,-2.152300834655762,-5.066762447357178,12.794074058532715,-2.996699571609497
0,0.359317064285278,1.451798319816589,-6.119613170623779,-0.934292554855347,18.350429534912109,-8.829904556274414
0,0.338480085134506,1.100972533226013,1.110746622085571,-2.607079744338989,20.235000610351562,0.380804777145386
0,0.412506699562073,1.593588352203369,-6.763330459594727,-7.331144809722900,13.430134773254395,1.700854659080505
0,0.343536823987961,0.198630943894386,1.246812820434570,-6.375836849212646,19.851373672485352,-1.320361375808716
0,0.352559059858322,-0.006609155796468,0.420303702354431,-7.678977966308594,20.222301483154297,-0.012199433520436
0,0.376324325799942,1.317031741142273,-4.554771900177002,-4.862143039703369,17.480865478515625,-3.515711307525635
0,0.333299458026886,-1.469038367271423,-0.622576177120209,-4.295510768890381,17.520339965820312,1.677970528602600
0,0.345701247453690,1.531348824501038,0.112307980656624,-1.151834130287170,19.285320281982422,-3.590687513351440
0,0.374768704175949,1.409011006355286,-6.977835655212402,-2.297785520553589,17.830993652343750,-0.052171617746353
0,0.378999978303909,1.457058429718018,-3.371145009994507,-3.746230602264404,14.803523063659668,-3.477969169616699
0,0.356219589710236,-2.215950250625610,-2.563134193420410,-8.836331367492676,17.365318298339844,-1.313047647476196
0,0.363480865955353,0.885276556015015,0.651644408702850,-4.219904422760010,16.171474456787109,-1.361264228820801
0,0.389422774314880,1.054034113883972,-3.951464414596558,-7.050366878509521,14.387339591979980,-4.428035259246826
0,0.377326369285583,1.421751737594604,-8.879013061523438,-0.605043113231659,14.081672668457031,-2.113410234451294
0,0.361191481351852,1.430546998977661,3.210655212402344,-4.345684051513672,15.671964645385742,0.214999303221703
0,0.391676932573318,1.082277655601501,-7.774153709411621,-3.455144643783569,14.223376274108887,-1.980225801467896
0,0.384846240282059,1.500532269477844,-7.214008808135986,-3.161169290542603,16.583028793334961,-1.452546000480652
0,0.356711357831955,1.248348951339722,3.361151933670044,-5.095988750457764,15.991037368774414,-3.892734527587891
0,0.357186615467072,-0.509520292282104,-0.322954177856445,-7.796360015869141,18.242792129516602,2.555927991867065
0,0.375892013311386,0.479752480983734,0.792702019214630,-7.811037063598633,15.019326210021973,-2.810428857803345
0,0.369245499372482,1.456725835800171,-8.708020210266113,-0.657161355018616,17.489900588989258,-1.152647972106934
0,0.371829748153687,1.769711256027222,0.352248609066010,-5.541303157806396,16.443265914916992,1.898594856262207
0,0.376046687364578,0.386450320482254,-8.288283348083496,-2.890362977981567,15.079448699951172,0.026428071781993
1,0.352007120847702,1.572357058525085,2.273793458938599,-1.706034302711487,15.900737762451172,1.620469450950623
1,0.347994178533554,1.582866787910461,0.462216556072235,-1.261036396026611,17.743337631225586,0.039569586515427
1,0.349328547716141,1.328285813331604,0.640367746353149,-1.342544674873352,16.656181335449219,1.868266344070435
0,0.370934724807739,0.058000404387712,-2.211281538009644,-6.049541950225830,14.974355697631836,-4.339479923248291
0,0.373989909887314,1.026403427124023,-9.153752326965332,-1.977093100547791,15.847726821899414,-1.812286376953125
0,0.341247856616974,1.317644596099854,1.849971652030945,-2.629435062408447,18.467624664306641,-0.668221354484558
0,0.369238674640656,1.453485369682312,-7.255906581878662,-1.118787050247192,16.929801940917969,-3.141577482223511
0,0.356373339891434,0.356978863477707,-3.798475742340088,-2.069676637649536,15.865385055541992,-3.174834489822388
0,0.384383648633957,1.847229123115540,-3.813413619995117,-1.871884584426880,12.484663963317871,0.213801026344299
0,0.385846704244614,0.606378138065338,-0.388220489025116,-8.688319206237793,15.922291755676270,0.796386837959290
0,0.387055546045303,1.558784723281860,-6.167644977569580,-3.995382070541382,15.430521011352539,-0.173284024000168
0,0.354476541280746,1.210124015808105,2.849613428115845,-4.081966876983643,17.980499267578125,2.852390289306641
0,0.376798003911972,1.284226059913635,-9.066302299499512,-0.630286335945129,15.098234176635742,-1.581094026565552
0,0.360179305076599,1.004611492156982,2.359611034393311,-3.555525064468384,14.167599678039551,-2.160181045532227
0,0.376624822616577,0.729793131351471,-0.439536422491074,-7.023166179656982,15.339179992675781,-5.518393993377686
0,0.363576442003250,1.639709711074829,-1.298810482025146,-2.965393066406250,18.119102478027344,-3.657695055007935
0,0.365553617477417,1.535666465759277,-8.481266021728516,-0.171006619930267,17.807981491088867,-4.378023147583008
0,0.337262630462646,-0.046894751489162,2.380442142486572,-3.342890262603760,18.159341812133789,-1.551846742630005
0,0.367281883955002,1.455168962478638,-8.687469482421875,-0.434447079896927,17.653230667114258,-2.794546842575073
0,0.351537913084030,-1.089667558670044,1.273057818412781,-8.897722244262695,18.302732467651367,1.974507093429565
0,0.380813390016556,1.495581269264221,-3.608247518539429,-4.374792098999023,16.595428466796875,-1.472940802574158
0,0.385270178318024,1.533221364021301,-3.893847703933716,-3.310180664062500,13.122074127197266,-3.232048749923706
0,0.371281981468201,0.888340353965759,-3.270181179046631,-4.829375743865967,16.757228851318359,0.873771429061890
0,0.369493544101715,0.413743257522583,1.607012033462524,-9.111882209777832,17.877380371093750,1.605815410614014
0,0.349113076925278,0.586097300052643,2.918454885482788,-3.451061487197876,15.468696594238281,-0.765395224094391
0,0.359962373971939,0.298956573009491,-0.226802095770836,-3.820217132568359,15.439041137695312,-3.126089334487915
0,0.366155654191971,0.538588345050812,2.946155548095703,-8.576497077941895,16.244176864624023,-1.772198557853699
0,0.380787402391434,0.814961135387421,-0.294987499713898,-7.427868843078613,15.003935813903809,-2.176173925399780
0,0.372614562511444,0.727674543857574,1.359018206596375,-7.576491355895996,15.905410766601562,-3.625893354415894
0,0.364332258701324,0.453219294548035,-1.933295965194702,-4.240833282470703,15.611755371093750,1.328289985656738
0,0.331236302852631,0.667763948440552,3.916392087936401,-4.722623348236084,20.630849838256836,2.439401626586914
0,0.350821495056152,1.201117992401123,-3.127849102020264,-0.253722757101059,17.992382049560547,-6.520112991333008
0,0.363056242465973,1.371633410453796,-7.411646842956543,-0.824431896209717,18.013545989990234,-5.832631111145020
0,0.392335742712021,0.638101339340210,-7.392746925354004,-5.981056690216064,13.682776451110840,0.534474909305573
0,0.355743616819382,1.504820466041565,-2.628371477127075,-0.597850501537323,16.840225219726562,1.144342064857483
0,0.379897594451904,1.259417533874512,-0.628005445003510,-6.811355590820312,17.060789108276367,-3.390932083129883
0,0.341600477695465,-2.052676916122437,0.232630327343941,-5.553950309753418,14.460690498352051,0.762448847293854
0,0.378093093633652,1.232069611549377,-4.374139785766602,-4.991193771362305,16.747217178344727,-4.149266242980957
0,0.397280663251877,1.738049268722534,-5.539723396301270,-5.548444747924805,14.771677017211914,0.929897427558899
0,0.349881261587143,1.035476565361023,4.406751155853271,-5.954625606536865,18.701581954956055,-3.454270839691162
0,0.373724669218063,1.183001041412354,-3.705986261367798,-5.599143505096436,19.472959518432617,2.692001819610596
0,0.367773443460464,1.167334556579590,1.386171102523804,-6.724010944366455,18.711654663085938,1.543841719627380
0,0.372363984584808,0.528207957744598,-1.668220162391663,-5.995783805847168,14.502367019653320,-2.421074390411377
0,0.383539289236069,1.738428235054016,-3.040100336074829,-4.142266273498535,15.821181297302246,-1.948839664459229
0,0.361392587423325,1.526045799255371,0.496361285448074,-3.703978300094604,16.952287673950195,-3.047910690307617
0,0.319713294506073,-1.393646478652954,0.012274007312953,-3.232912778854370,19.454742431640625,-2.591670513153076
0,0.371287524700165,0.206904053688049,-0.667106747627258,-7.485108852386475,15.153202056884766,0.018470458686352
0,0.376637101173401,1.418755769729614,-5.928826332092285,-3.438786983489990,17.855175018310547,-5.481362342834473
0,0.347820371389389,-1.763552069664001,0.577782452106476,-8.409766197204590,17.208209991455078,2.730356454849243
0,0.380920886993408,0.697116494178772,-7.784523487091064,-3.556762695312500,14.095998764038086,0.391691565513611
0,0.372235000133514,1.250488042831421,-6.277040004730225,-3.080205678939819,18.407230377197266,-4.085876941680908
0,0.381935358047485,1.874192118644714,2.152770042419434,-6.348047256469727,14.678759574890137,-0.555516004562378
0,0.372209012508392,1.195255517959595,-2.388238191604614,-5.254413604736328,16.314939498901367,2.827399730682373
0,0.379777938127518,1.051992297172546,-5.416977882385254,-3.909621715545654,15.249468803405762,-0.063219808042049
0,0.396545141935349,1.500636935234070,-7.917616844177246,-5.337992668151855,15.728192329406738,0.164462134242058
0,0.351346075534821,1.551528692245483,3.219028234481812,-4.263356685638428,19.605611801147461,-2.986811876296997
0,0.379073351621628,1.444890737533569,-8.990510940551758,-2.149213790893555,15.842556953430176,-0.891506910324097
0,0.374343454837799,0.691645085811615,-6.242808341979980,-5.266132831573486,19.127820968627930,-1.116899251937866
0,0.372094333171844,1.776549339294434,-2.937448978424072,-2.504586458206177,15.832711219787598,-0.295651048421860
0,0.380673170089722,1.293258070945740,-9.121135711669922,-1.403381586074829,15.148509979248047,-0.800359606742859
0,0.360780328512192,1.293405175209045,-0.914397716522217,-2.518598794937134,17.204750061035156,2.204007148742676
0,0.361628293991089,-0.441827476024628,-2.568826675415039,-5.811174869537354,16.108169555664062,-1.513285756111145
0,0.390433162450790,1.287749290466309,-9.062263488769531,-3.421772718429565,13.884372711181641,-2.966247558593750
0,0.369853824377060,0.595531940460205,-0.616292297840118,-8.966578483581543,19.948785781860352,5.566555976867676
0,0.350476264953613,0.343328505754471,-1.223710894584656,-2.136902809143066,15.645375251770020,-2.562166929244995
0,0.349529117345810,1.541605114936829,1.122753143310547,-2.520944833755493,19.354398727416992,-2.581851243972778
0,0.334253489971161,0.260555237531662,2.206466913223267,-3.059545278549194,18.610080718994141,-0.817052543163300
0,0.367221772670746,0.885250985622406,1.063778638839722,-6.434947490692139,16.573934555053711,-3.790683984756470
0,0.385742902755737,1.044492840766907,-3.252847194671631,-4.770610809326172,13.041574478149414,-1.560515761375427
0,0.313353389501572,-0.165335118770599,3.223161458969116,-2.040182113647461,20.734100341796875,-7.555726528167725
0,0.385554462671280,1.048242568969727,-5.348745346069336,-5.815645694732666,14.897161483764648,-3.219840049743652
0,0.373052835464478,1.472084164619446,-8.421491622924805,-1.956595182418823,17.923383712768555,-2.798942804336548
0,0.367980599403381,0.463576704263687,-1.921727657318115,-6.917932510375977,16.970056533813477,-1.387161612510681
0,0.350250750780106,0.353735804557800,2.668579816818237,-4.649959564208984,16.091257095336914,-4.228856563568115
0,0.377158969640732,1.480836033821106,-8.524713516235352,-0.820291578769684,16.457405090332031,-3.318150758743286
0,0.372668802738190,-0.460356056690216,-3.797326087951660,-10.089089393615723,19.726535797119141,2.281499147415161
0,0.379726916551590,-0.351808309555054,-5.341113090515137,-5.841651916503906,13.577836036682129,0.828631997108459
0,0.369319528341293,0.798607766628265,-8.761673927307129,-1.667310833930969,16.835128784179688,-1.967059373855591
0,0.364774167537689,0.640899717807770,-0.618036210536957,-4.162058830261230,15.813123703002930,-4.842829704284668
0,0.357545316219330,0.771944344043732,-3.949224472045898,-1.597696900367737,16.180610656738281,-5.613886356353760
0,0.398694127798080,1.583277344703674,-5.217111110687256,-6.572227001190186,14.806754112243652,-4.692172527313232
0,0.337779492139816,0.864936888217926,4.397692203521729,-3.332916021347046,19.190374374389648,-2.761095046997070
0,0.372948527336121,1.479328632354736,-1.030943632125854,-4.224699020385742,16.746978759765625,2.293956518173218
0,0.379559546709061,1.167489528656006,-1.056875586509705,-7.896685600280762,17.409021377563477,-6.811576843261719
0,0.377207159996033,1.575721859931946,-6.609070777893066,-2.433652639389038,17.442268371582031,-3.089556217193604
0,0.367428243160248,0.970316529273987,0.489489644765854,-6.335333824157715,17.346216201782227,3.204864501953125
0,0.375283390283585,1.540055632591248,-3.886318445205688,-3.195793628692627,15.694236755371094,-4.562346935272217
0,0.334918200969696,1.075844287872314,-3.405153751373291,1.409477114677429,19.141138076782227,-1.178373336791992
0,0.361140578985214,-1.163300395011902,0.647567927837372,-9.847952842712402,17.280160903930664,5.253416061401367
0,0.382992327213287,1.466474175453186,-7.363742351531982,-2.666997432708740,15.370023727416992,-1.240542888641357
0,0.352565139532089,1.157033443450928,3.922506332397461,-4.766357898712158,16.170108795166016,0.216304793953896
0,0.383240103721619,1.531104087829590,-8.827949523925781,-2.548521518707275,15.299081802368164,-2.345415353775024
0,0.373170167207718,1.569725513458252,-3.021321535110474,-3.652670145034790,17.662897109985352,1.686177492141724
0,0.373923391103745,1.041811585426331,-4.986500263214111,-3.112483978271484,15.368790626525879,-2.409819126129150
0,0.375738292932510,1.704572439193726,-3.159921646118164,-3.313013076782227,15.683339118957520,-4.369467735290527
0,0.398585528135300,1.492218971252441,-7.182509422302246,-5.297322273254395,14.615289688110352,2.168426513671875
0,0.365747839212418,0.967153310775757,-6.942625999450684,-2.262783765792847,17.546636581420898,-7.332939147949219
0,0.391729295253754,1.803596615791321,-5.264956474304199,-4.184242248535156,14.499210357666016,1.068749904632568
0,0.332767426967621,1.087118983268738,-1.654611110687256,-0.021895883604884,20.297914505004883,-2.650100231170654
0,0.371489912271500,0.311484754085541,0.444488555192947,-7.452455520629883,15.571383476257324,-1.414943099021912
0,0.362181425094604,-0.196277529001236,2.618066072463989,-7.944063186645508,15.786962509155273,2.153486728668213
0,0.396790981292725,1.654590129852295,2.487232446670532,-9.497894287109375,13.962306976318359,2.830253601074219
0,0.353800028562546,1.615981936454773,1.312775135040283,-2.264919042587280,18.057046890258789,0.970366656780243
0,0.380857855081558,1.359520435333252,-9.164971351623535,-2.079592704772949,15.102639198303223,-1.601096034049988
0,0.370653420686722,1.322618722915649,-8.187663078308105,-1.297067642211914,18.147436141967773,-3.622493743896484
0,0.405542671680450,1.797936677932739,-8.087929725646973,-5.058687210083008,12.858269691467285,1.578387737274170
0,0.374931424856186,1.502085566520691,-7.529829978942871,-2.515049219131470,18.563753128051758,-5.151943206787109
0,0.391379922628403,0.980145573616028,-6.755192279815674,-4.679828643798828,13.842801094055176,-0.090608462691307
0,0.340771585702896,0.548813164234161,1.100871205329895,-3.205880165100098,19.608045578002930,-5.249351501464844
0,0.339162945747375,-1.462506175041199,0.043967407196760,-5.355602741241455,16.834651947021484,1.959606409072876
0,0.373548120260239,0.310593008995056,-1.706619858741760,-6.483139038085938,15.370446205139160,-0.229248076677322
0,0.348813027143478,-0.891415119171143,0.632637560367584,-4.892515182495117,14.730148315429688,-0.598167479038239
0,0.377491235733032,1.634841680526733,-7.704454898834229,-2.186181545257568,17.000654220581055,-1.615331411361694
0,0.371474146842957,0.311892837285995,0.799581408500671,-7.651127338409424,15.577651023864746,-1.338909149169922
0,0.337583333253860,0.769335985183716,0.772986829280853,-2.630200147628784,19.482198715209961,-6.866045475006104
0,0.363049328327179,0.046849839389324,-0.357893615961075,-5.829771995544434,15.490309715270996,-3.227713823318481
0,0.332458913326263,1.098521351814270,3.995131254196167,-3.533706188201904,20.983364105224609,0.859508574008942
0,0.392359673976898,1.310787081718445,-8.174883842468262,-3.657954692840576,14.356034278869629,1.979943394660950
0,0.385676920413971,1.602852225303650,-5.083094120025635,-1.814038991928101,12.126314163208008,-3.267764329910278
0,0.376783788204193,1.410388946533203,-8.045653343200684,-1.919089555740356,17.440629959106445,-3.434503078460693
0,0.364299416542053,0.444953650236130,-5.048999786376953,-4.029124259948730,16.486433029174805,-0.349138587713242
0,0.380673170089722,1.293258070945740,-9.121135711669922,-1.403381586074829,15.148509979248047,-0.800359606742859
0,0.401306658983231,1.739759802818298,-7.693371295928955,-4.796447753906250,14.199178695678711,-1.038637161254883
0,0.334871679544449,0.400326192378998,-0.815809667110443,-1.573922634124756,17.914049148559570,-4.536737442016602
0,0.351079642772675,0.691698729991913,3.347702264785767,-5.153177738189697,17.227266311645508,0.590964555740356
0,0.386309802532196,0.640344142913818,-5.587370872497559,-6.639334678649902,14.789277076721191,-1.717986345291138
0,0.383056819438934,1.443131566047668,-8.999871253967285,-2.261580944061279,14.930725097656250,0.099225305020809
1,0.340905785560608,1.071177244186401,-3.048229932785034,1.208785414695740,17.487073898315430,-0.762773692607880
1,0.341529607772827,1.302364468574524,-2.010576486587524,0.216682985424995,17.436573028564453,-1.294597148895264
1,0.357476919889450,1.536302089691162,-4.915899276733398,-1.610718607902527,19.525609970092773,1.700043678283691
0,0.385024607181549,1.445733785629272,-9.002409934997559,-2.478900432586670,14.559164047241211,-3.055004358291626
0,0.362744450569153,1.478100538253784,1.201004743576050,-6.551013469696045,19.910892486572266,2.929802417755127
0,0.370720088481903,1.404468059539795,-3.016981363296509,-3.710080146789551,17.849660873413086,0.003467476693913
0,0.373544126749039,1.616267323493958,-2.246013402938843,-3.399373769760132,15.497117042541504,-3.338624000549316
0,0.391350239515305,1.532994747161865,-8.216616630554199,-1.594261765480042,12.556869506835938,0.781240046024323
0,0.386986821889877,1.469000816345215,-8.807204246520996,-2.312344074249268,14.810061454772949,-3.057009696960449
0,0.383113056421280,1.438258767127991,-8.968128204345703,-1.928519368171692,14.345557212829590,-2.193840026855469
0,0.355139195919037,0.039755918085575,0.753565907478333,-5.545719623565674,16.578897476196289,0.025049950927496
0,0.371232539415359,0.769549250602722,-3.931455373764038,-4.061516284942627,14.589810371398926,-4.495976924896240
