4.809999999999999831e-01,5.609999999999999432e-01,6.574999999999999734e-01,8.639999999999999902e-01,1.604999999999999982e+00,2.195500000000000007e+00
1.260027999999999981e-01,1.065886000000000056e-01,6.777569999999999428e-02,3.768873999999999835e-01,1.267811000000000077e-01,3.257739999999999941e-02
1.235345000000000054e-01,9.983619999999999994e-02,6.256209999999999549e-02,4.390605000000000202e-01,2.764993000000000034e-01,1.131713000000000025e-01
1.128200000000000036e-01,9.247400000000000064e-02,5.565010000000000095e-02,3.492283999999999944e-01,1.324875000000000080e-01,3.182890000000000025e-02
1.183952000000000060e-01,1.230184000000000000e-01,7.033399999999999375e-02,4.642102000000000173e-01,2.203960000000000086e-01,7.469979999999999676e-02
1.043686000000000058e-01,9.148480000000000500e-02,5.382279999999999703e-02,3.187235999999999958e-01,1.129793000000000047e-01,3.661740000000000134e-02
1.321998000000000062e-01,1.117785000000000029e-01,6.846289999999999321e-02,4.442917000000000116e-01,2.772339999999999804e-01,1.090541000000000010e-01
1.058255000000000029e-01,1.038111000000000034e-01,5.751309999999999756e-02,3.872066000000000119e-01,1.220548000000000050e-01,3.599820000000000103e-02
1.100615999999999955e-01,1.096096000000000015e-01,6.127090000000000314e-02,3.330835999999999797e-01,1.040091999999999961e-01,2.749760000000000051e-02
1.250796000000000130e-01,9.391829999999999623e-02,6.455750000000000377e-02,3.278193999999999830e-01,1.104143000000000069e-01,2.497850000000000070e-02
1.283737000000000072e-01,1.326563000000000048e-01,7.826519999999999311e-02,5.260683999999999916e-01,2.737333000000000127e-01,1.133243000000000028e-01
1.111356000000000011e-01,1.655281000000000113e-01,9.595209999999999850e-02,3.923163000000000067e-01,1.084151000000000004e-01,2.394340000000000010e-02
1.097979000000000038e-01,9.897799999999999654e-02,5.901329999999999770e-02,3.651039999999999841e-01,1.690533999999999926e-01,5.627850000000000213e-02
1.224049999999999999e-01,1.036431000000000019e-01,6.298750000000000182e-02,4.767854000000000259e-01,1.074806999999999985e-01,2.835839999999999889e-02
1.260809999999999986e-01,1.982537000000000049e-01,1.264247000000000010e-01,4.368103999999999876e-01,2.994575999999999905e-01,1.212476999999999999e-01
1.150346000000000007e-01,1.255628000000000022e-01,6.953750000000000209e-02,3.912520999999999916e-01,1.942699999999999982e-01,5.731900000000000189e-02
1.024585999999999969e-01,1.048797000000000063e-01,5.617749999999999827e-02,3.542445000000000177e-01,7.526090000000000557e-02,1.599269999999999858e-02
1.365196999999999938e-01,1.536671000000000009e-01,9.538530000000000619e-02,4.137795000000000223e-01,2.096260000000000068e-01,7.759220000000000006e-02
1.384711000000000136e-01,1.388177999999999912e-01,8.213570000000000593e-02,4.287720999999999894e-01,1.322742000000000084e-01,3.517950000000000244e-02
1.292100999999999944e-01,1.115860999999999936e-01,6.922340000000000437e-02,3.629532999999999787e-01,9.802740000000000065e-02,2.556160000000000029e-02
1.188265000000000016e-01,1.638803000000000065e-01,1.000676999999999955e-01,3.765689999999999871e-01,2.003949999999999898e-01,6.883050000000000279e-02
