4.949999999999999956e-01,5.749999999999999556e-01,6.599999999999999201e-01,8.399999999999999689e-01,1.696250000000000036e+00,2.180000000000000160e+00
2.299999999999999961e-02,4.100000000000000172e-02,7.799999999999999989e-02,1.509999999999999953e-01,1.749999999999999889e-01,1.010000000000000064e-01
3.500000000000000333e-02,5.399999999999999939e-02,8.100000000000000255e-02,1.260000000000000009e-01,2.409999999999999920e-01,1.680000000000000104e-01
1.700000000000000122e-02,2.900000000000000147e-02,5.299999999999999850e-02,1.150000000000000050e-01,1.419999999999999873e-01,7.900000000000000078e-02
5.299999999999999850e-02,7.000000000000000666e-02,9.600000000000000200e-02,1.749999999999999889e-01,3.300000000000000155e-01,2.310000000000000109e-01
2.000000000000000042e-02,3.400000000000000244e-02,5.700000000000000205e-02,1.100000000000000006e-01,1.600000000000000033e-01,1.019999999999999934e-01
5.000000000000000278e-02,8.000000000000000167e-02,1.229999999999999982e-01,1.890000000000000013e-01,2.479999999999999982e-01,1.610000000000000042e-01
2.400000000000000050e-02,5.500000000000000028e-02,9.900000000000000466e-02,1.700000000000000122e-01,2.359999999999999876e-01,1.459999999999999909e-01
1.899999999999999953e-02,4.100000000000000172e-02,8.100000000000000255e-02,1.739999999999999880e-01,2.540000000000000036e-01,1.449999999999999900e-01
2.999999999999999889e-02,4.000000000000000083e-02,5.999999999999999778e-02,1.229999999999999982e-01,1.700000000000000122e-01,1.079999999999999988e-01
1.340000000000000080e-01,1.600000000000000033e-01,1.880000000000000004e-01,2.220000000000000029e-01,4.040000000000000258e-01,3.729999999999999982e-01
5.000000000000000278e-02,7.699999999999999900e-02,1.179999999999999938e-01,1.920000000000000040e-01,3.220000000000000084e-01,2.220000000000000029e-01
2.500000000000000139e-02,5.899999999999999689e-02,1.059999999999999970e-01,2.169999999999999984e-01,2.359999999999999876e-01,1.270000000000000018e-01
4.900000000000000189e-02,9.600000000000000200e-02,1.859999999999999987e-01,3.729999999999999982e-01,3.649999999999999911e-01,2.129999999999999949e-01
1.499999999999999944e-02,2.699999999999999969e-02,5.000000000000000278e-02,1.229999999999999982e-01,1.270000000000000018e-01,6.800000000000000488e-02
5.999999999999999778e-02,8.500000000000000611e-02,1.209999999999999964e-01,1.950000000000000067e-01,3.960000000000000187e-01,3.210000000000000075e-01
2.100000000000000130e-02,4.399999999999999745e-02,9.099999999999999756e-02,2.159999999999999976e-01,3.330000000000000182e-01,2.039999999999999869e-01
2.599999999999999881e-02,5.199999999999999761e-02,9.400000000000000022e-02,2.250000000000000056e-01,1.849999999999999978e-01,9.700000000000000289e-02
2.400000000000000050e-02,4.200000000000000261e-02,6.700000000000000400e-02,1.189999999999999947e-01,2.540000000000000036e-01,1.739999999999999880e-01
3.799999999999999906e-02,5.999999999999999778e-02,9.099999999999999756e-02,1.499999999999999944e-01,2.700000000000000178e-01,1.960000000000000075e-01
6.199999999999999956e-02,8.899999999999999578e-02,1.219999999999999973e-01,1.640000000000000069e-01,2.660000000000000142e-01,1.859999999999999987e-01
3.300000000000000155e-02,4.700000000000000011e-02,6.700000000000000400e-02,1.049999999999999961e-01,2.320000000000000118e-01,1.869999999999999996e-01
1.700000000000000122e-02,3.899999999999999994e-02,9.500000000000000111e-02,2.700000000000000178e-01,2.640000000000000124e-01,1.300000000000000044e-01
4.800000000000000100e-02,9.199999999999999845e-02,1.700000000000000122e-01,3.140000000000000013e-01,4.799999999999999822e-01,3.250000000000000111e-01
1.499999999999999944e-02,3.200000000000000067e-02,7.399999999999999634e-02,1.620000000000000051e-01,1.930000000000000049e-01,1.010000000000000064e-01
6.500000000000000222e-02,8.799999999999999489e-02,1.100000000000000006e-01,1.559999999999999998e-01,3.009999999999999898e-01,2.570000000000000062e-01
1.000000000000000021e-02,2.000000000000000042e-02,3.200000000000000067e-02,1.029999999999999943e-01,1.010000000000000064e-01,5.000000000000000278e-02
4.100000000000000172e-02,7.900000000000000078e-02,1.330000000000000071e-01,3.109999999999999987e-01,2.680000000000000160e-01,1.439999999999999891e-01
1.519999999999999962e-01,1.869999999999999996e-01,2.260000000000000064e-01,2.929999999999999827e-01,4.109999999999999765e-01,3.079999999999999960e-01
5.500000000000000028e-02,6.700000000000000400e-02,8.000000000000000167e-02,1.079999999999999988e-01,2.510000000000000009e-01,2.389999999999999902e-01
9.400000000000000022e-02,1.380000000000000115e-01,1.719999999999999862e-01,3.589999999999999858e-01,2.030000000000000138e-01,1.400000000000000133e-01
